timestamp,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore,date,rsi,rolling_mean,rolling_std,zscore,return,log_return
2020-12-06,1.9776,1.9899,1.8097,1.8515,5088610.0,2020-12-06 23:59:59.999,9532955.9613,54310,2233626.0,4183889.8867,0,2020-12-06,39.01918976545843,2.0633150000000002,0.16778904447957524,-1.2623887373396676,-0.06376415857605178,-0.06588786690970426
2020-12-07,1.8517,1.9006,1.81,1.8299,4623318.0,2020-12-07 23:59:59.999,8549182.8543,48233,2144415.0,3967088.8135,0,2020-12-07,31.881853838149382,2.04446,0.17192976962763318,-1.247951419144547,-0.011666216581150302,-0.01173480082002576
2020-12-08,1.8287,1.8322,1.6271,1.6617,7473779.0,2020-12-08 23:59:59.999,12913426.0564,68598,3271676.0,5649115.6511,0,2020-12-08,27.75217976890906,2.021715,0.19092453806895182,-1.8856402830210417,-0.09191759112519815,-0.09642014582647365
2020-12-09,1.6617,1.6724,1.4969,1.6553,7017013.0,2020-12-09 23:59:59.999,11348550.5482,67604,3352293.0,5429183.098,0,2020-12-09,28.064516129032256,2.000495,0.2070447865991687,-1.6672479692438964,-0.0038514774026598975,-0.0038589134410480664
2020-12-10,1.6552,1.6644,1.5409,1.5686,6532250.0,2020-12-10 23:59:59.999,10428341.5934,111203,2956527.0,4721607.5959,0,2020-12-10,35.03042233357195,1.973665,0.2266061393580003,-1.7875287984146986,-0.05237721258986283,-0.05379875948755367
2020-12-11,1.5686,1.5778,1.4316,1.4406,6597970.0,2020-12-11 23:59:59.999,9800482.1748,81299,3088340.0,4589769.9818,0,2020-12-11,32.6740110165248,1.92574,0.23315724849619515,-2.0807416588119363,-0.08160142802499037,-0.0851238083233035
2020-12-12,1.4394,1.5337,1.4362,1.4886,6893494.0,2020-12-12 23:59:59.999,10327722.678,60274,3585742.0,5373122.1983,0,2020-12-12,33.87162882203458,1.89266,0.24620350033853733,-1.6411626944556241,0.03331945022907101,0.032776387470547584
2020-12-13,1.4879,1.65,1.454,1.5636,9298357.0,2020-12-13 23:59:59.999,14566108.4681,68190,4761965.0,7460141.2706,0,2020-12-13,36.36507060029976,1.85671,0.23864599834549213,-1.2282208879767569,0.050382910116888446,0.04915477399298951
2020-12-14,1.564,1.6244,1.5198,1.5936,7690894.0,2020-12-14 23:59:59.999,12073352.5151,64207,3785713.0,5947772.7587,0,2020-12-14,35.360576923076906,1.82192,0.2224132819774955,-1.0265573978765452,0.019186492709132752,0.019004752911534025
2020-12-15,1.5927,1.8012,1.5858,1.7534,15330195.0,2020-12-15 23:59:59.999,26329955.8445,120743,7836893.0,13468914.3104,0,2020-12-15,42.26722965719602,1.7962250000000002,0.1964169407288081,-0.21803109162120785,0.10027610441767076,0.0955611523241515
